transaction_row_id,transaction_id,customer_id,project_id,unit_id,demand_amount,collected_amount,outstanding_amount,discount_amount,refund_amount,payment_delay_days,payment_gap_days,demand_date,payment_date,risk_score,risk_severity,recommended_action,violations_count,violations,anomaly_details,fraud_label,auditor_comments,reviewed_at,uploaded_at,ml_probability,rule_violation_score,z_score_max,iqr_anomaly_score,isolation_forest_score,amount_mismatch_score,delay_risk_score,discount_risk_score,refund_risk_score,final_risk_score,risk_level,detected_anomaly,anomaly_reason
513436,TXN000704,CUST4363,PROJ-1007,D-0601,810000.0,805000.0,0.0,5000.0,0.0,10,10.0,2024-07-18,2024-07-28,70,HIGH,HIGH RISK WATCHLIST. Multiple rule violations and outlier flags detected. Conduct a standard forensic ledger audit and require management sign-off before archiving.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: discount_amount (IQR=1.00),2,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}, {'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': True, 'iqr_reason': 'discount_amount (IQR=1.00)', 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.934923702622199,50,0.5959,20,0.0,0.0,50,0,0,70,HIGH,True,[RV-08] transaction_id sequential gap > 1000; [RV-32] payment_date falls on weekend or public holiday; [IQR Outlier] discount_amount (IQR=1.00)
513266,TXN000705,CUST1719,PROJ-1006,A-0704,983000.0,983000.0,0.0,0.0,0.0,3,3.0,2025-07-21,2025-07-24,65,HIGH,HIGH RISK WATCHLIST. Multiple rule violations and outlier flags detected. Conduct a standard forensic ledger audit and require management sign-off before archiving.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.,1,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 4 different real-estate projects.'}], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9815955077035546,25,0.5959,0,0.0,0.0,15,0,0,65,HIGH,True,[RV-08] transaction_id sequential gap > 1000; [High Credit / Speculation Exposure] Customer is linked to 4 different real-estate projects.
512991,TXN000706,CUST1352,PROJ-1004,B-2705,311000.0,227000.0,84000.0,0.0,0.0,25,25.0,2024-12-12,2025-01-06,40,MEDIUM,"Medium Policy Variance. Minor transaction delays, distribution shifts, or isolated statistical anomalies. Flag for validation check during routine quarterly financial closing procedures.",0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.5660540299790677,0,1.4334,0,0.0,0.0,100,0,0,40,MEDIUM,True,[High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.
512840,TXN000707,CUST8474,PROJ-1005,B-1206,1153000.0,838000.0,315000.0,0.0,0.0,1,1.0,2024-03-07,2024-03-08,35,MEDIUM,"Medium Policy Variance. Minor transaction delays, distribution shifts, or isolated statistical anomalies. Flag for validation check during routine quarterly financial closing procedures.; [SOP-GW-BURST] - Reconcile automated invoicing triggers. Check sequential timestamps for billing loop glitches.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior",0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'Bulk System Glitch Flag', 'reason': 'System daily demand volume (7 invoices) exceeds upper global threshold (6.0).'}], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0162, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9233707656962729,0,0.5381,0,-0.0162,0.0,5,0,0,35,MEDIUM,True,[Bulk System Glitch Flag] System daily demand volume (7 invoices) exceeds upper global threshold (6.0).; [ML Outlier] Abnormal combination of financial and temporal behavior
513852,TXN000708,CUST4107,PROJ-1003,B-1807,1133000.0,1133000.0,0.0,0.0,0.0,14,14.0,2024-02-17,2024-03-02,90,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 90)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-31] - Verify holiday/weekend billing authorization. Ensure invoice generation complies with bank operating hours.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.; [SOP-GW-BURST] - Reconcile automated invoicing triggers. Check sequential timestamps for billing loop glitches.,2,"[{'rule_id': 'RV-31', 'description': 'demand_date falls on weekend or public holiday'}, {'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 2, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}, {'case': 'Bulk System Glitch Flag', 'reason': 'System daily collection volume (7 payments) exceeds upper global threshold (6.0).'}], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.6615808063612676,50,0.5981,0,0.0,0.0,70,0,0,90,CRITICAL,True,[RV-31] demand_date falls on weekend or public holiday; [RV-32] payment_date falls on weekend or public holiday; [High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.; [Bulk System Glitch Flag] System daily collection volume (7 payments) exceeds upper global threshold (6.0).
513323,TXN000709,CUST9773,PROJ-1004,C-2603,1059000.0,794000.0,222000.0,43000.0,0.0,3,3.0,2025-05-15,2025-05-18,100,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 100)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: discount_amount (IQR=1.00); [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,1,"[{'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': True, 'iqr_reason': 'discount_amount (IQR=1.00)', 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0388, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9293083845442128,25,0.8457,20,-0.0388,0.0,15,4,0,100,CRITICAL,True,[RV-32] payment_date falls on weekend or public holiday; [IQR Outlier] discount_amount (IQR=1.00); [High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.; [ML Outlier] Abnormal combination of financial and temporal behavior
513821,TXN000710,CUST8711,PROJ-1002,E-0303,1814000.0,1814000.0,0.0,0.0,0.0,7,7.0,2025-05-25,2025-06-01,100,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 100)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [RV-31] - Verify holiday/weekend billing authorization. Ensure invoice generation complies with bank operating hours.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,3,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}, {'rule_id': 'RV-31', 'description': 'demand_date falls on weekend or public holiday'}, {'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0504, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9440414325436596,75,1.7938,0,-0.0504,0.0,35,0,0,100,CRITICAL,True,[RV-08] transaction_id sequential gap > 1000; [RV-31] demand_date falls on weekend or public holiday; [RV-32] payment_date falls on weekend or public holiday; [ML Outlier] Abnormal combination of financial and temporal behavior
513123,TXN000711,CUST6272,PROJ-1003,C-1712,1250000.0,1250000.0,0.0,0.0,0.0,24,24.0,2025-10-15,2025-11-08,65,HIGH,HIGH RISK WATCHLIST. Multiple rule violations and outlier flags detected. Conduct a standard forensic ledger audit and require management sign-off before archiving.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.,1,"[{'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.4844450408009994,25,0.8035,0,0.0,0.0,100,0,0,65,HIGH,True,[RV-32] payment_date falls on weekend or public holiday; [High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.
511792,TXN000712,CUST4394,PROJ-1001,B-2904,746000.0,405000.0,341000.0,0.0,0.0,3,3.0,2025-01-18,2025-01-21,100,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 100)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [RV-31] - Verify holiday/weekend billing authorization. Ensure invoice generation complies with bank operating hours.; [SOP-GW-BURST] - Reconcile automated invoicing triggers. Check sequential timestamps for billing loop glitches.; [SOP-GW-BURST] - Reconcile automated invoicing triggers. Check sequential timestamps for billing loop glitches.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,2,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}, {'rule_id': 'RV-31', 'description': 'demand_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 3, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}, {'case': 'Bulk System Glitch Flag', 'reason': 'System daily demand volume (7 invoices) exceeds upper global threshold (6.0).'}, {'case': 'Bulk System Glitch Flag', 'reason': 'System daily collection volume (7 payments) exceeds upper global threshold (6.0).'}], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0183, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.944723873249146,50,0.6801,0,-0.0183,0.0,15,0,0,100,CRITICAL,True,[RV-08] transaction_id sequential gap > 1000; [RV-31] demand_date falls on weekend or public holiday; [High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.; [Bulk System Glitch Flag] System daily demand volume (7 invoices) exceeds upper global threshold (6.0).; [Bulk System Glitch Flag] System daily collection volume (7 payments) exceeds upper global threshold (6.0).; [ML Outlier] Abnormal combination of financial and temporal behavior
513546,TXN000713,CUST3200,PROJ-1002,A-1008,1737000.0,1737000.0,0.0,0.0,0.0,6,6.0,2024-12-10,2024-12-16,40,MEDIUM,"Medium Policy Variance. Minor transaction delays, distribution shifts, or isolated statistical anomalies. Flag for validation check during routine quarterly financial closing procedures.; [SOP-GW-BURST] - Reconcile automated invoicing triggers. Check sequential timestamps for billing loop glitches.",0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 4, 'groupwise_anomalies': [{'case': 'Demand Outlier Flag', 'reason': 'Demand (1,737,000) exceeds local fence (1,525,500)'}, {'case': 'Collection Outlier Flag', 'reason': 'Collection (1,737,000) exceeds local fence (1,525,500)'}, {'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 3 different real-estate projects.'}, {'case': 'Bulk System Glitch Flag', 'reason': 'System daily demand volume (9 invoices) exceeds upper global threshold (6.0).'}], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.7989609809545996,0,1.6586,0,0.0,0.0,30,0,0,40,MEDIUM,True,"[Demand Outlier Flag] Demand (1,737,000) exceeds local fence (1,525,500); [Collection Outlier Flag] Collection (1,737,000) exceeds local fence (1,525,500); [High Credit / Speculation Exposure] Customer is linked to 3 different real-estate projects.; [Bulk System Glitch Flag] System daily demand volume (9 invoices) exceeds upper global threshold (6.0)."
512265,TXN000714,CUST8086,PROJ-1008,D-1208,1086000.0,1086000.0,0.0,0.0,0.0,1,1.0,2025-10-22,2025-10-23,65,HIGH,HIGH RISK WATCHLIST. Multiple rule violations and outlier flags detected. Conduct a standard forensic ledger audit and require management sign-off before archiving.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.,1,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9647942167661836,25,0.5959,0,0.0,0.0,5,0,0,65,HIGH,True,[RV-08] transaction_id sequential gap > 1000; [High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.
514227,TXN000715,CUST5825,PROJ-1002,E-1709,445000.0,445000.0,0.0,0.0,0.0,7,7.0,2024-02-09,2024-02-16,40,MEDIUM,"Medium Policy Variance. Minor transaction delays, distribution shifts, or isolated statistical anomalies. Flag for validation check during routine quarterly financial closing procedures.",0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9546910568590586,0,1.1741,0,0.0,0.0,35,0,0,40,MEDIUM,True,[High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.
513478,TXN000716,CUST4221,PROJ-1006,C-0905,1000000.0,0.0,1000000.0,0.0,0.0,8,,2025-07-10,,65,HIGH,HIGH RISK WATCHLIST. Multiple rule violations and outlier flags detected. Conduct a standard forensic ledger audit and require management sign-off before archiving.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0594, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9281913015181592,0,1.7686,0,-0.0594,0.0,40,0,0,65,HIGH,True,[High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.; [ML Outlier] Abnormal combination of financial and temporal behavior
