transaction_id,customer_id,project_id,unit_id,demand_amount,collected_amount,outstanding_amount,discount_amount,refund_amount,payment_delay_days,demand_date,payment_date
TXN001905,CUST4640,PROJ-1007,C-2101,1610000,1610000,0,0,0,12,2025-03-16,2025-03-28
TXN001574,CUST4474,PROJ-1001,B-0502,361000,355000,0,6000,0,7,2025-12-09,2025-12-16
TXN001272,CUST9145,PROJ-1005,A-1410,519000,514000,0,5000,0,0,2025-10-18,2025-10-18
TXN000031,CUST6862,PROJ-1001,B-2204,485000,485000,0,0,0,13,2025-09-27,2025-10-10
TXN001029,CUST6042,PROJ-1004,B-2412,926000,892000,0,34000,0,6,2024-11-19,2024-11-25
TXN001767,CUST3920,PROJ-1007,B-2803,304000,181000,123000,0,0,15,2025-03-26,2025-04-10
TXN001411,CUST8133,PROJ-1007,A-1712,361000,276000,85000,0,0,20,2024-07-16,2024-08-05
TXN000991,CUST7874,PROJ-1005,D-1104,621000,591000,0,30000,0,12,2025-02-11,2025-02-23
TXN000491,CUST8842,PROJ-1006,D-2803,1605000,1605000,0,0,0,15,2025-02-19,2025-03-06
TXN002391,CUST4221,PROJ-1002,B-0306,1180000,1180000,0,0,0,0,2024-08-16,2024-08-16
TXN002489,CUST3303,PROJ-1006,E-1002,1130000,248000,882000,0,314000,18,2025-01-26,2025-02-13
TXN002370,CUST6746,PROJ-1008,B-1002,466000,151000,315000,0,0,9,2025-09-28,2025-10-07
TXN000118,CUST8581,PROJ-1007,E-1812,536000,536000,0,0,0,6,2025-09-11,2025-09-17
TXN001766,CUST3700,PROJ-1006,C-0207,732000,698000,0,34000,0,1,2025-05-04,2025-05-05
TXN002180,CUST6879,PROJ-1005,B-3004,469000,469000,0,0,0,3,2025-01-31,2025-02-03
TXN002575,CUST6233,PROJ-1004,D-2003,364000,-439000,0,0,0,8,2025-08-24,2025-09-01
TXN000562,CUST8006,PROJ-1003,C-1306,449000,449000,0,0,0,1,2025-07-28,2025-07-29
TXN002116,CUST6417,PROJ-1003,D-2701,1174000,1174000,0,0,0,15,2025-03-14,2025-03-29
TXN002381,CUST5150,PROJ-1002,D-2412,1712000,336000,1332000,44000,0,9,2024-12-01,2024-12-10
TXN001834,CUST6219,PROJ-1007,C-1403,610000,355000,225000,30000,0,19,2024-05-31,2024-06-19
TXN000879,CUST4175,PROJ-1005,E-2704,1308000,1308000,0,0,0,10,2024-05-27,2024-06-06
TXN002598,CUST5151,PROJ-1008,A-1411,1114000,643000,471000,0,0,-20,2024-11-30,2024-11-10
TXN000088,CUST6061,PROJ-1001,D-0210,1568000,1496000,0,72000,0,1,2024-07-24,2024-07-25
TXN001063,CUST7571,PROJ-1003,E-1406,1038000,600000,438000,0,0,20,2025-11-11,2025-12-01
TXN001951,CUST7748,PROJ-1006,D-0206,419000,0,419000,0,0,16,2025-08-29,
TXN000924,CUST6803,PROJ-1008,D-1507,984000,954000,0,30000,0,9,2024-05-23,2024-06-01
TXN002016,CUST9698,PROJ-1003,A-2111,779000,779000,0,0,0,18,2024-01-12,2024-01-30
TXN001919,CUST2973,PROJ-1007,D-2604,302000,157000,145000,0,0,4,2024-10-02,2024-10-06
TXN000308,CUST5536,PROJ-1006,C-2112,998000,653000,306000,39000,0,5,2025-09-06,2025-09-11
TXN001039,CUST4283,PROJ-1003,B-1005,397000,397000,0,0,0,2,2024-09-07,2024-09-09
TXN002516,CUST8885,PROJ-1007,D-2602,1061000,714000,0,347000,10000,13,2024-06-16,2024-06-29
TXN002544,CUST9126,PROJ-1004,D-2108,1146000,841000,0,305000,0,3,2025-02-05,2025-02-08
TXN001344,CUST9099,PROJ-1004,E-2508,838000,838000,0,0,0,2,2025-04-08,2025-04-10
TXN001370,CUST1191,PROJ-1005,E-1402,1474000,1474000,0,0,0,24,2024-12-14,2025-01-07
TXN002136,CUST5677,PROJ-1002,D-2604,1625000,1625000,0,0,0,4,2025-10-19,2025-10-23
TXN002117,CUST5004,PROJ-1004,A-1205,806000,801000,0,5000,0,6,2025-05-29,2025-06-04
TXN001217,CUST9677,PROJ-1003,C-1112,1646000,1646000,0,0,0,0,2025-04-29,2025-04-29
TXN002273,CUST1074,PROJ-1008,E-2910,1056000,541000,468000,47000,0,16,2025-11-03,2025-11-19
TXN001154,CUST3363,PROJ-1007,E-2210,1705000,1650000,0,55000,0,14,2024-05-02,2024-05-16
TXN000453,CUST1482,PROJ-1007,E-0904,958000,958000,0,0,0,7,2025-01-26,2025-02-02
TXN001716,CUST7329,PROJ-1001,C-2109,1163000,560000,603000,0,0,4,2024-05-31,2024-06-04
TXN001861,CUST9957,PROJ-1004,E-0309,1086000,1086000,0,0,0,3,2024-11-10,2024-11-13
TXN000978,CUST8368,PROJ-1007,D-1008,792000,400000,392000,0,0,21,2024-06-04,2024-06-25
TXN002046,CUST2267,PROJ-1005,C-2012,1896000,380000,1443000,73000,0,9,2024-10-15,2024-10-24
TXN002478,CUST2311,PROJ-1004,D-2504,419000,570000,-151000,0,0,4,2025-04-07,2025-04-11
TXN000576,CUST4217,PROJ-1001,A-0211,2244000,2221000,0,23000,0,0,2025-11-14,2025-11-14
TXN001983,CUST9433,PROJ-1007,D-2308,1141000,1141000,0,0,0,1,2024-11-04,2024-11-05
TXN001103,CUST8439,PROJ-1006,E-2512,523000,227000,296000,0,0,3,2024-01-09,2024-01-12
TXN002506,CUST6075,PROJ-1002,B-1009,1367000,1738000,-371000,0,0,9,2024-12-20,2024-12-29
TXN000223,CUST7129,PROJ-1008,D-1511,2448000,2448000,0,0,0,4,2024-04-17,2024-04-21
TXN001443,CUST1375,PROJ-1008,D-2612,2142000,1706000,436000,0,0,6,2025-04-09,2025-04-15
TXN001447,CUST8482,PROJ-1007,E-0209,2120000,2120000,0,0,0,7,2025-09-15,2025-09-22
TXN000158,CUST9171,PROJ-1008,C-1601,506000,506000,0,0,0,0,2024-12-27,2024-12-27
TXN000526,CUST4817,PROJ-1003,A-0212,1113000,0,1113000,0,0,7,2024-02-16,
TXN002332,CUST4565,PROJ-1007,A-2004,547000,364000,183000,0,0,0,2025-09-28,2025-09-28
TXN001083,CUST9561,PROJ-1003,C-0204,856000,856000,0,0,0,20,2025-07-03,2025-07-23
TXN000890,CUST3003,PROJ-1006,A-1112,472000,472000,0,0,0,8,2024-08-26,2024-09-03
TXN000590,CUST6119,PROJ-1003,D-1602,2416000,2416000,0,0,0,6,2025-04-26,2025-05-02
TXN001310,CUST5962,PROJ-1001,A-0504,1097000,500000,597000,0,0,3,2025-08-04,2025-08-07
TXN000111,CUST3116,PROJ-1003,D-1812,1125000,1125000,0,0,0,18,2025-02-10,2025-02-28
TXN002415,CUST7540,PROJ-1001,C-1109,1103000,1103000,0,0,0,6,2025-08-11,2025-08-17
TXN001654,CUST5949,PROJ-1007,D-0602,614000,614000,0,0,0,14,2025-01-11,2025-01-25
TXN000986,CUST1628,PROJ-1006,D-0412,1666000,959000,707000,0,0,10,2025-10-11,2025-10-21
TXN000193,CUST9683,PROJ-1007,B-1304,1013000,1013000,0,0,0,1,2025-01-14,2025-01-15
TXN002149,CUST5740,PROJ-1002,A-0403,1963000,1963000,0,0,0,25,2025-05-11,2025-06-05
TXN001542,CUST3383,PROJ-1008,A-0902,784000,784000,0,0,0,17,2024-08-19,2024-09-05
TXN001745,CUST3900,PROJ-1007,D-1502,1055000,1055000,0,0,0,2,2024-03-17,2024-03-19
TXN002349,CUST5456,PROJ-1006,D-2711,430000,430000,0,0,0,4,2025-03-08,2025-03-12
TXN001179,CUST2136,PROJ-1008,B-2009,1384000,1343000,0,41000,0,5,2024-03-07,2024-03-12
TXN001367,CUST2574,PROJ-1006,D-1610,857000,857000,0,0,0,7,2024-09-03,2024-09-10
TXN000389,CUST5661,PROJ-1002,E-3010,1164000,1164000,0,0,0,6,2024-07-18,2024-07-24
TXN000593,CUST7749,PROJ-1006,C-0211,860000,860000,0,0,0,0,2025-12-05,2025-12-05
TXN001434,CUST5317,PROJ-1002,A-1309,1551000,1530000,0,21000,0,27,2024-05-15,2024-06-11
TXN001160,CUST3978,PROJ-1008,E-0706,381000,238000,143000,0,0,7,2024-06-30,2024-07-07
TXN000541,CUST4546,PROJ-1008,E-1608,815000,815000,0,0,0,6,2024-12-01,2024-12-07
TXN000661,CUST5881,PROJ-1008,E-2401,855000,0,855000,0,0,20,2025-08-02,
TXN001354,CUST4072,PROJ-1005,D-1804,525000,525000,0,0,0,4,2025-06-24,2025-06-28
TXN000570,CUST9419,PROJ-1002,B-2511,699000,699000,0,0,0,15,2024-11-19,2024-12-04
TXN000052,CUST3749,PROJ-1006,E-2012,386000,386000,0,0,0,8,2024-11-15,2024-11-23
TXN001693,CUST9593,PROJ-1005,E-2809,1703000,1703000,0,0,0,6,2025-11-04,2025-11-10
TXN000539,CUST6503,PROJ-1004,B-0212,1125000,1125000,0,0,0,2,2025-03-04,2025-03-06
TXN000633,CUST7922,PROJ-1002,C-2003,1161000,1161000,0,0,0,11,2025-04-19,2025-04-30
TXN000167,CUST3262,PROJ-1001,E-0709,1494000,0,1494000,0,0,17,2025-04-15,
TXN002341,CUST6096,PROJ-1006,B-1006,329000,329000,0,0,0,11,2024-03-18,2024-03-29
TXN001145,CUST9729,PROJ-1006,C-1303,609000,414000,195000,0,0,8,2025-09-20,2025-09-28
TXN001248,CUST9884,PROJ-1008,D-1207,433000,433000,0,0,0,6,2025-04-22,2025-04-28
TXN000880,CUST2817,PROJ-1002,D-3010,356000,350000,0,6000,0,23,2025-01-05,2025-01-28
TXN000607,CUST3363,PROJ-1004,A-0604,1261000,1261000,0,0,0,5,2025-06-30,2025-07-05
TXN000297,CUST5687,PROJ-1002,E-2906,777000,777000,0,0,0,2,2024-02-08,2024-02-10
TXN000095,CUST2627,PROJ-1006,C-1811,863000,863000,0,0,0,1,2025-04-10,2025-04-11
TXN001885,CUST8578,PROJ-1007,D-0501,868000,415000,453000,0,9000,5,2025-01-05,2025-01-10
TXN000230,CUST3999,PROJ-1002,C-2303,1815000,1815000,0,0,0,7,2024-07-09,2024-07-16
TXN001570,CUST9645,PROJ-1007,E-2503,1128000,1128000,0,0,0,1,2025-12-20,2025-12-21
TXN001124,CUST6030,PROJ-1006,D-1409,565000,286000,279000,0,0,17,2024-05-25,2024-06-11
TXN002261,CUST7495,PROJ-1006,C-2602,2118000,815000,1303000,0,0,0,2025-03-14,2025-03-14
TXN001681,CUST1297,PROJ-1003,C-0607,616000,589000,0,27000,0,1,2025-11-08,2025-11-09
TXN001810,CUST4367,PROJ-1008,E-1608,1337000,1337000,0,0,0,6,2025-05-01,2025-05-07
TXN002541,CUST8898,PROJ-1008,B-0111,704000,979000,-275000,0,0,14,2025-08-29,2025-09-12
TXN000089,CUST9697,PROJ-1006,E-3005,869000,0,869000,0,0,10,2024-10-29,
TXN000635,CUST3093,PROJ-1003,C-2704,1897000,1897000,0,0,0,7,2024-02-16,2024-02-23
TXN002596,CUST9376,PROJ-1003,D-0803,321000,321000,0,0,-291000,1,2024-07-26,2024-07-27
TXN001741,CUST4222,PROJ-1006,B-1806,1170000,1170000,0,0,0,0,2025-10-08,2025-10-08
TXN002045,CUST8957,PROJ-1006,E-0702,1456000,1456000,0,0,0,13,2025-05-11,2025-05-24
TXN000155,CUST5873,PROJ-1007,D-0312,383000,383000,0,0,0,2,2025-09-13,2025-09-15
TXN002025,CUST1071,PROJ-1004,A-1504,522000,522000,0,0,0,7,2024-12-21,2024-12-28
TXN000787,CUST5068,PROJ-1001,C-0209,1491000,1491000,0,0,0,7,2024-11-16,2024-11-23
TXN000119,CUST2013,PROJ-1003,D-0406,565000,449000,116000,0,0,7,2025-06-20,2025-06-27
TXN001603,CUST7645,PROJ-1001,C-1807,525000,525000,0,0,0,21,2024-09-14,2024-10-05
TXN000840,CUST1281,PROJ-1004,C-1808,716000,485000,216000,15000,0,6,2024-10-28,2024-11-03
TXN001644,CUST2449,PROJ-1002,C-0505,1031000,788000,243000,0,0,12,2025-07-22,2025-08-03
TXN001958,CUST8775,PROJ-1001,B-2610,1372000,1372000,0,0,0,30,2025-11-20,2025-12-20
TXN000506,CUST5981,PROJ-1001,E-0901,1106000,631000,467000,8000,0,7,2024-10-20,2024-10-27
TXN001731,CUST9427,PROJ-1005,A-2111,1712000,1108000,580000,24000,0,0,2024-02-11,2024-02-11
TXN000090,CUST8673,PROJ-1002,A-0504,1387000,289000,1098000,0,0,1,2025-07-03,2025-07-04
TXN001324,CUST6877,PROJ-1008,E-1005,938000,0,938000,0,0,10,2024-11-12,
TXN000560,CUST6347,PROJ-1002,A-2011,1152000,1152000,0,0,0,1,2024-01-24,2024-01-25
TXN000438,CUST8542,PROJ-1001,C-0503,1185000,1185000,0,0,0,1,2024-11-03,2024-11-04
TXN000473,CUST2999,PROJ-1003,C-1109,1050000,1050000,0,0,0,13,2025-08-08,2025-08-21
TXN001525,CUST3401,PROJ-1008,A-0308,582000,582000,0,0,0,7,2025-11-08,2025-11-15
TXN000181,CUST9806,PROJ-1008,B-2504,1172000,1172000,0,0,0,1,2025-07-31,2025-08-01
TXN001587,CUST6918,PROJ-1008,C-1706,541000,541000,0,0,0,7,2024-05-21,2024-05-28
TXN000443,CUST9980,PROJ-1001,D-0902,1026000,501000,525000,0,0,7,2024-07-21,2024-07-28
TXN002235,CUST4215,PROJ-1006,D-2004,733000,254000,479000,0,0,12,2025-09-30,2025-10-12
TXN001546,CUST6755,PROJ-1001,A-0308,522000,273000,249000,0,0,15,2025-07-22,2025-08-06
TXN001759,CUST4628,PROJ-1002,A-1809,2165000,2165000,0,0,0,4,2025-05-09,2025-05-13
TXN001775,CUST3312,PROJ-1006,C-1509,918000,918000,0,0,0,4,2025-08-17,2025-08-21
TXN002233,CUST6732,PROJ-1007,D-1308,810000,784000,0,26000,0,2,2024-08-28,2024-08-30
TXN000207,CUST5593,PROJ-1002,E-1911,394000,0,394000,0,0,4,2025-08-24,
TXN000071,CUST9056,PROJ-1007,A-1606,849000,849000,0,0,0,12,2025-02-25,2025-03-09
TXN001033,CUST9471,PROJ-1002,B-1603,1115000,826000,289000,0,0,12,2024-11-26,2024-12-08
TXN001536,CUST1673,PROJ-1004,D-0505,1003000,953000,0,50000,0,6,2024-03-10,2024-03-16
TXN000728,CUST8539,PROJ-1008,D-1901,451000,451000,0,0,0,14,2025-12-29,2026-01-12
TXN001478,CUST8727,PROJ-1003,D-1712,539000,532000,0,7000,0,13,2024-09-23,2024-10-06
TXN002540,CUST3401,PROJ-1004,A-2401,966000,966000,0,0,-788000,3,2024-08-07,2024-08-10
TXN001229,CUST9565,PROJ-1002,B-2304,489000,489000,0,0,0,7,2024-03-12,2024-03-19
TXN001638,CUST7811,PROJ-1002,A-1605,1138000,0,1084000,54000,0,3,2024-08-11,
TXN002140,CUST4615,PROJ-1006,E-0401,504000,494000,0,10000,0,14,2025-02-14,2025-02-28
TXN000748,CUST6103,PROJ-1008,B-2404,1045000,1028000,0,17000,0,2,2025-10-12,2025-10-14
TXN002095,CUST9807,PROJ-1005,B-1907,525000,525000,0,0,0,17,2025-01-28,2025-02-14
TXN000759,CUST4244,PROJ-1003,D-0609,536000,536000,0,0,0,15,2024-07-06,2024-07-21
TXN001760,CUST8761,PROJ-1004,C-2712,590000,590000,0,0,0,24,2024-06-01,2024-06-25
TXN002592,CUST9023,PROJ-1006,D-2504,1335000,1335000,0,0,0,170,2025-05-15,2025-11-01
TXN000418,CUST6410,PROJ-1001,A-2703,440000,440000,0,0,0,21,2024-07-15,2024-08-05
TXN000234,CUST9898,PROJ-1005,C-1801,1073000,635000,438000,0,0,4,2024-09-10,2024-09-14
TXN000179,CUST5285,PROJ-1001,C-2304,362000,273000,89000,0,0,14,2025-12-21,2026-01-04
TXN001991,CUST7591,PROJ-1006,E-0501,548000,0,548000,0,0,19,2025-04-04,
TXN002340,CUST5669,PROJ-1001,A-1008,1002000,1002000,0,0,0,6,2024-07-16,2024-07-22
TXN001290,CUST8695,PROJ-1007,A-2210,668000,668000,0,0,0,5,2024-12-19,2024-12-24
TXN000620,CUST7513,PROJ-1006,B-2307,1272000,1272000,0,0,0,4,2024-02-23,2024-02-27
TXN002514,CUST9050,PROJ-1005,C-1410,306000,306000,0,0,0,-7,2025-09-17,2025-09-10
TXN001339,CUST6070,PROJ-1005,E-2309,340000,69000,271000,0,0,0,2024-09-02,2024-09-02
TXN000485,CUST6114,PROJ-1001,B-1104,900000,900000,0,0,0,3,2024-04-30,2024-05-03
TXN001972,CUST7902,PROJ-1003,B-2205,1082000,1082000,0,0,0,2,2025-10-28,2025-10-30
TXN001047,CUST2899,PROJ-1005,E-2608,1782000,1395000,387000,0,0,14,2024-04-24,2024-05-08
TXN000518,CUST9056,PROJ-1002,B-2007,1116000,1083000,0,33000,0,23,2024-04-18,2024-05-11
TXN002565,CUST9500,PROJ-1007,E-0909,1342000,1030000,0,312000,0,0,2024-04-19,2024-04-19
TXN000579,CUST2616,PROJ-1001,B-3009,884000,234000,650000,0,0,29,2024-12-29,2025-01-27
TXN001740,CUST2816,PROJ-1004,E-0101,1053000,1053000,0,0,23000,0,2024-01-03,2024-01-03
TXN002450,CUST4176,PROJ-1002,E-0102,999000,973000,0,26000,0,4,2025-10-12,2025-10-16
TXN001645,CUST3478,PROJ-1005,A-2209,2334000,1796000,538000,0,0,26,2025-08-31,2025-09-26
TXN000980,CUST5673,PROJ-1007,C-1306,750000,327000,387000,36000,0,8,2024-10-11,2024-10-19
TXN001379,CUST5842,PROJ-1007,D-2509,595000,441000,154000,0,0,13,2024-08-23,2024-09-05
TXN002466,CUST2365,PROJ-1002,D-0206,621000,336000,285000,0,0,12,2025-08-01,2025-08-13
TXN002022,CUST3570,PROJ-1007,B-2011,957000,396000,530000,31000,0,28,2024-08-28,2024-09-25
TXN002557,CUST6600,PROJ-1001,A-2312,764000,459000,305000,0,0,99,2024-11-13,2025-02-20
TXN001697,CUST2634,PROJ-1005,B-0602,599000,599000,0,0,0,14,2025-05-05,2025-05-19
TXN001368,CUST4728,PROJ-1008,D-1801,354000,354000,0,0,0,2,2024-02-14,2024-02-16
TXN000185,CUST3948,PROJ-1007,B-2511,893000,664000,229000,0,0,1,2025-01-19,2025-01-20
TXN002270,CUST2074,PROJ-1006,C-1311,1076000,1076000,0,0,0,2,2025-06-10,2025-06-12
TXN000046,CUST7381,PROJ-1007,E-2301,1798000,1798000,0,0,0,18,2025-02-03,2025-02-21
TXN000594,CUST2875,PROJ-1005,C-0601,1684000,1626000,0,58000,0,3,2025-03-07,2025-03-10
TXN002375,CUST9231,PROJ-1006,B-2408,1221000,1221000,0,0,0,6,2025-04-04,2025-04-10
TXN001320,CUST1034,PROJ-1001,D-0601,906000,631000,275000,0,0,11,2024-12-31,2025-01-11
TXN000411,CUST9576,PROJ-1007,E-1006,1066000,1066000,0,0,0,3,2025-02-26,2025-03-01
TXN000355,CUST2181,PROJ-1007,B-0108,840000,834000,0,6000,0,15,2025-08-11,2025-08-26
TXN000020,CUST2235,PROJ-1004,D-2609,327000,327000,0,0,0,24,2024-04-05,2024-04-29
TXN000586,CUST9017,PROJ-1005,D-0811,631000,490000,136000,5000,0,9,2025-01-26,2025-02-04
TXN001413,CUST2637,PROJ-1004,B-2504,1741000,1741000,0,0,0,2,2025-07-17,2025-07-19
TXN000346,CUST4892,PROJ-1007,E-2612,1527000,1527000,0,0,0,4,2025-12-02,2025-12-06
TXN001832,CUST7613,PROJ-1001,E-2412,1423000,996000,427000,0,0,29,2024-11-29,2024-12-28
TXN001792,CUST2726,PROJ-1003,D-1510,494000,494000,0,0,0,8,2025-03-09,2025-03-17
TXN000496,CUST3444,PROJ-1003,D-1805,1145000,447000,698000,0,0,15,2025-08-06,2025-08-21
TXN000743,CUST1347,PROJ-1004,E-2502,1048000,1048000,0,0,0,1,2024-03-02,2024-03-03
TXN000387,CUST4190,PROJ-1005,A-2610,2082000,866000,1216000,0,0,0,2025-11-01,2025-11-01
TXN001635,CUST9159,PROJ-1008,C-2803,428000,281000,147000,0,0,1,2025-05-30,2025-05-31
TXN000615,CUST7447,PROJ-1003,D-2710,622000,358000,264000,0,0,28,2024-04-01,2024-04-29
TXN000290,CUST3798,PROJ-1004,C-0308,462000,166000,296000,0,0,7,2025-10-19,2025-10-26
TXN002217,CUST4128,PROJ-1006,E-2111,444000,444000,0,0,0,5,2024-11-23,2024-11-28
TXN001119,CUST3157,PROJ-1005,C-1406,636000,430000,206000,0,0,0,2024-07-05,2024-07-05
TXN000415,CUST9715,PROJ-1005,C-1404,396000,392000,0,4000,0,10,2025-12-18,2025-12-28
TXN000949,CUST4214,PROJ-1001,E-2007,590000,590000,0,0,0,6,2024-05-08,2024-05-14
TXN001480,CUST7265,PROJ-1008,E-0812,506000,0,484000,22000,0,15,2025-10-22,
TXN000790,CUST5164,PROJ-1002,D-2303,1427000,433000,940000,54000,0,8,2025-01-16,2025-01-24
TXN001785,CUST7387,PROJ-1005,C-2409,1624000,924000,700000,0,0,8,2025-04-13,2025-04-21
TXN000278,CUST3328,PROJ-1006,E-0708,1648000,1637000,0,11000,0,7,2024-01-21,2024-01-28
TXN000083,CUST3950,PROJ-1007,B-0602,1802000,0,1802000,0,0,7,2024-05-26,
TXN000419,CUST7251,PROJ-1005,A-0412,1003000,221000,782000,0,0,13,2025-04-16,2025-04-29
TXN000123,CUST6072,PROJ-1002,E-1311,1653000,0,1592000,61000,0,2,2025-06-23,
TXN000306,CUST5511,PROJ-1005,D-2907,1281000,890000,391000,0,0,8,2025-02-10,2025-02-18
TXN002511,CUST1155,PROJ-1005,E-0307,1306000,1306000,357000,0,0,5,2024-06-20,2024-06-25
TXN001807,CUST9341,PROJ-1005,D-2505,1591000,1112000,479000,0,0,7,2024-12-02,2024-12-09
TXN002192,CUST6261,PROJ-1002,D-1801,1194000,1149000,0,45000,0,11,2024-03-11,2024-03-22
TXN001754,CUST8936,PROJ-1007,A-1801,2248000,2248000,0,0,0,5,2025-07-26,2025-07-31
TXN000767,CUST2645,PROJ-1008,D-1010,750000,472000,278000,0,0,1,2024-02-02,2024-02-03
TXN001429,CUST2913,PROJ-1001,D-1704,343000,343000,0,0,0,0,2024-01-27,2024-01-27
TXN000190,CUST4881,PROJ-1006,C-2903,1464000,1464000,0,0,0,20,2025-08-28,2025-09-17
TXN000379,CUST9553,PROJ-1007,D-1201,1900000,815000,1085000,0,0,15,2025-08-26,2025-09-10
TXN001833,CUST9852,PROJ-1005,C-1707,1271000,1271000,0,0,0,8,2024-08-17,2024-08-25
TXN000198,CUST3390,PROJ-1004,A-0909,2215000,2215000,0,0,0,5,2024-08-23,2024-08-28
TXN002265,CUST7578,PROJ-1001,E-1203,770000,770000,0,0,0,10,2024-05-01,2024-05-11
TXN000808,CUST9012,PROJ-1007,E-1611,941000,941000,0,0,0,1,2025-02-02,2025-02-03
TXN002159,CUST4645,PROJ-1002,A-2707,2360000,2360000,0,0,0,14,2024-02-11,2024-02-25
TXN001577,CUST6231,PROJ-1005,B-2102,2070000,2070000,0,0,0,10,2025-07-17,2025-07-27
TXN001026,CUST5368,PROJ-1003,A-0608,444000,444000,0,0,0,13,2025-10-12,2025-10-25
TXN001085,CUST8041,PROJ-1001,A-2408,1078000,1078000,0,0,0,7,2024-10-04,2024-10-11
TXN000929,CUST2879,PROJ-1004,A-0103,1254000,1254000,0,0,0,16,2024-01-26,2024-02-11
TXN002312,CUST9097,PROJ-1003,D-0712,601000,601000,0,0,0,6,2025-04-13,2025-04-19
TXN000294,CUST2970,PROJ-1003,D-0603,802000,783000,0,19000,0,2,2025-10-04,2025-10-06
TXN001867,CUST2620,PROJ-1008,E-2708,1870000,1313000,485000,72000,0,14,2024-06-08,2024-06-22
TXN001842,CUST4918,PROJ-1006,C-1407,534000,534000,0,0,0,4,2024-09-13,2024-09-17
TXN001190,CUST8973,PROJ-1003,C-2010,2317000,583000,1734000,0,0,24,2024-01-09,2024-02-02
TXN000329,CUST8914,PROJ-1003,D-0407,548000,529000,0,19000,15000,12,2025-08-13,2025-08-25
TXN000707,CUST8474,PROJ-1005,B-1206,1153000,838000,315000,0,0,1,2024-03-07,2024-03-08
TXN000460,CUST4323,PROJ-1004,B-0303,1147000,1147000,0,0,0,6,2024-09-09,2024-09-15
TXN001934,CUST1766,PROJ-1001,D-0109,1084000,1084000,0,0,0,1,2025-02-13,2025-02-14
TXN001343,CUST7377,PROJ-1006,D-0409,723000,699000,0,24000,0,0,2025-12-15,2025-12-15
TXN001789,CUST5303,PROJ-1005,C-2602,1633000,483000,1150000,0,0,29,2025-02-04,2025-03-05
TXN001987,CUST4344,PROJ-1001,E-2610,837000,809000,0,28000,0,9,2025-08-28,2025-09-06
TXN000616,CUST5289,PROJ-1004,B-0207,1899000,0,1899000,0,0,18,2024-06-23,
TXN002495,CUST7427,PROJ-1008,C-1002,509000,396000,0,113000,0,0,2025-06-02,2025-06-02
TXN000908,CUST7421,PROJ-1007,D-0404,1319000,1319000,0,0,0,12,2024-10-21,2024-11-02
TXN000170,CUST9899,PROJ-1002,D-2907,1611000,1611000,0,0,0,5,2024-03-21,2024-03-26
TXN001583,CUST3610,PROJ-1007,D-2008,577000,577000,0,0,0,8,2025-10-12,2025-10-20
TXN001943,CUST9782,PROJ-1005,C-2404,1383000,1383000,0,0,0,11,2024-10-14,2024-10-25
TXN002372,CUST6626,PROJ-1005,B-1706,883000,0,883000,0,0,4,2025-11-24,
TXN000664,CUST2279,PROJ-1008,C-2209,1117000,615000,502000,0,0,6,2025-10-13,2025-10-19
TXN002024,CUST7653,PROJ-1007,A-0504,1639000,1639000,0,0,0,5,2024-03-13,2024-03-18
TXN000053,CUST7498,PROJ-1007,B-0310,707000,483000,224000,0,0,14,2025-08-02,2025-08-16
TXN002285,CUST8792,PROJ-1006,C-1412,1046000,227000,819000,0,0,7,2024-09-20,2024-09-27
TXN000760,CUST5249,PROJ-1004,D-1511,1229000,1229000,0,0,0,1,2025-01-21,2025-01-22
TXN000703,CUST9125,PROJ-1001,B-3001,841000,841000,0,0,0,15,2024-12-05,2024-12-20
TXN002324,CUST2452,PROJ-1002,E-2704,2446000,568000,1878000,0,0,29,2025-06-27,2025-07-26
TXN002013,CUST8961,PROJ-1007,D-1403,689000,689000,0,0,0,5,2024-01-03,2024-01-08
TXN000724,CUST5650,PROJ-1007,B-0805,1147000,1147000,0,0,0,18,2024-11-30,2024-12-18
TXN000606,CUST9133,PROJ-1005,A-0810,464000,464000,0,0,0,25,2024-08-29,2024-09-23
TXN001305,CUST8100,PROJ-1007,A-2005,1661000,0,1661000,0,0,2,2025-05-05,
TXN001923,CUST5167,PROJ-1004,C-2309,395000,395000,0,0,0,7,2025-07-09,2025-07-16
TXN002126,CUST3905,PROJ-1006,E-1604,1224000,977000,247000,0,0,5,2025-02-17,2025-02-22
TXN001149,CUST6972,PROJ-1006,B-1109,881000,698000,183000,0,0,15,2024-09-09,2024-09-24
TXN001778,CUST9404,PROJ-1001,D-1709,1184000,1136000,0,48000,0,4,2024-01-10,2024-01-14
TXN000653,CUST6592,PROJ-1008,C-1703,439000,439000,0,0,0,3,2025-11-11,2025-11-14
TXN001695,CUST4972,PROJ-1004,C-0910,799000,286000,513000,0,0,14,2025-06-22,2025-07-06
TXN002199,CUST7354,PROJ-1001,C-0612,912000,662000,250000,0,0,0,2025-01-12,2025-01-12
TXN002071,CUST9988,PROJ-1006,D-2310,974000,974000,0,0,0,3,2025-06-12,2025-06-15
TXN001616,CUST3400,PROJ-1006,A-1207,317000,302000,0,15000,0,0,2025-10-21,2025-10-21
TXN002157,CUST9271,PROJ-1006,C-2903,1070000,1070000,0,0,0,1,2025-02-17,2025-02-18
TXN001465,CUST4513,PROJ-1006,D-1612,1204000,274000,930000,0,0,3,2025-09-27,2025-09-30
